node1,node2,CN,JC,AA,RA,PA
10255,11891,0.0,0.0,0.0,0.0,0.0
17527,27029,0.0,0.0,0.0,0.0,1.0
4214,239851,0.0,0.0,0.0,0.0,0.0
971,33794,0.0,0.0,0.0,0.0,0.0
20012,20015,0.0,0.0,0.0,0.0,0.0
7274,455694,0.0,0.0,0.0,0.0,0.0
310235,28476,0.0,0.0,0.0,0.0,0.0
5113,113627,0.0,0.0,0.0,0.0,0.0
210922,62542,0.0,0.0,0.0,0.0,0.0
17881,58847,0.0,0.0,0.0,0.0,0.0
213,11671,0.0,0.0,0.0,0.0,0.0
50856,29556,0.0,0.0,0.0,0.0,0.0
2280,13162,0.0,0.0,0.0,0.0,0.0
349,9725,0.9970249163257716,0.0,1.0,1.0,0.0
272716,80429,1.0,0.0,1.0,1.0,0.0
963,346098,0.0,0.0,0.0,0.0,0.0
13134,227665,0.9970249163257716,0.0,1.0,1.0,0.0
197314,275662,0.9970249163257716,0.0,1.0,1.0,0.0
383,29512,0.0,0.0,0.0,0.0,0.0
13923,160065,0.9970249163257716,0.0,1.0,1.0,0.0
385921,354465,1.0,0.0,1.0,1.0,0.0
349,236813,0.0,0.0,0.0,0.0,0.0
349,99564,0.0,0.0,0.0,0.0,0.0
106852,96241,0.0,0.0,0.0,0.0,0.0
108600,19872,0.0,0.0,0.0,0.0,0.0
101154,69883,0.0,0.0,0.0,0.0,0.0
9021,146637,0.0,0.0,0.0,0.0,0.0
34669,16457,0.0,0.0,0.0,0.0,0.0
268455,64911,0.9970249163257716,0.0,0.0,0.0,0.0
13813,19800,0.9970249163257716,0.0,0.0,0.0,1.0
53477,354083,0.0,0.0,0.0,0.0,0.0
98458,67132,0.0,0.0,0.0,0.0,0.0
4214,29610,0.9970249163257716,0.0,1.0,1.0,0.0
2941,13603,1.0,0.0,1.0,1.0,0.0
5226,13813,1.0,0.0,1.0,1.0,1.0
4613,25934,0.0,0.0,0.0,0.0,0.0
286367,64911,1.0,0.0,0.0,0.0,0.0
183897,28557,0.0,0.0,0.0,0.0,0.0
102406,56797,0.0,0.0,0.0,0.0,0.0
231560,317838,0.0,0.0,0.0,0.0,0.0
11324,12882,0.0,0.0,0.0,0.0,0.0
148883,22511,1.0,0.0,1.0,1.0,0.0
149910,96578,0.0,0.0,0.0,0.0,0.0
33485,22630,0.0,0.0,0.0,0.0,0.0
200585,72380,0.0,0.0,0.0,0.0,0.0
437,72635,0.0,0.0,0.0,0.0,0.0
291324,64911,0.9970249163257716,0.0,0.0,0.0,0.0
9896,175337,0.0,0.0,0.0,0.0,0.0
356,138795,0.9970249163257716,0.0,1.0,1.0,0.0
32972,35376,1.0,0.0,1.0,1.0,1.0
39362,41476,0.0,0.0,0.0,0.0,0.0
12937,29493,0.0,0.0,0.0,0.0,0.0
13813,149261,0.0,0.0,0.0,0.0,0.0
10392,22990,0.0,0.0,0.0,0.0,0.0
35738,14588,0.9970249163257716,0.0,0.0,0.0,0.0
16358,31334,0.0,0.0,0.0,0.0,0.0
2280,420792,0.0,0.0,0.0,0.0,0.0
2941,174775,0.0,0.0,0.0,0.0,0.0
73628,160065,0.9970249163257716,0.0,1.0,1.0,0.0
50652,50654,0.0,0.0,0.0,0.0,0.0
37532,185357,0.0,0.0,0.0,0.0,0.0
5226,51488,0.0,0.0,0.0,0.0,0.0
3547,59379,0.0,0.0,0.0,0.0,0.0
5226,116505,0.0,0.0,0.0,0.0,0.0
16131,150525,0.0,0.0,0.0,0.0,0.0
53477,63393,0.0,0.0,0.0,0.0,0.0
15122,56638,0.9970249163257716,0.0,0.0,0.0,0.0
6704,95848,0.0,0.0,0.0,0.0,0.0
76013,77500,0.0,0.0,0.0,0.0,0.0
4537,7171,1.0,0.0,1.0,0.0,0.0
134319,50265,0.9970249163257716,0.0,0.0,0.0,0.0
46471,26527,0.9970249163257716,0.0,1.0,1.0,0.0
12966,17527,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
14549,95226,0.0,0.0,0.0,0.0,0.0
20117,223577,0.0,0.0,0.0,0.0,0.0
107231,56303,0.9970249163257716,0.0,0.0,0.0,0.0
189051,28962,0.9970249163257716,0.0,0.0,0.0,0.0
238570,78103,0.0,0.0,0.0,0.0,0.0
349,425497,0.0,0.0,0.0,0.0,0.0
146070,16527,0.9970249163257716,0.0,0.0,0.0,0.0
35376,63931,0.0,0.0,0.0,0.0,1.0
67382,39889,1.0,0.0,1.0,1.0,1.0
5011,103517,0.0,0.0,0.0,0.0,0.0
35376,90325,1.0,0.0,1.0,0.0,0.0
15421,19116,0.0,0.0,0.0,0.0,0.0
94,276476,0.0,0.0,0.0,0.0,0.0
36780,22449,0.0,0.0,0.0,0.0,0.0
375581,84959,0.0,0.0,0.0,0.0,0.0
220058,56771,0.0,0.0,0.0,0.0,0.0
19,66669,0.9970249163257716,0.0,0.0,0.0,0.0
15834,90512,0.0,0.0,0.0,0.0,0.0
3233,125164,0.0,0.0,0.0,0.0,0.0
57114,57525,0.0,0.0,0.0,0.0,0.0
334677,325082,0.0,0.0,0.0,0.0,0.0
71744,46378,0.0,0.0,0.0,0.0,0.0
66669,4730,0.0,0.0,0.0,0.0,0.0
18431,26033,0.9970249163257716,0.0,0.0,0.0,0.0
11921,13603,1.0,0.0,1.0,1.0,1.0
9203,93256,0.0,0.0,0.0,0.0,0.0
101854,101873,0.0,0.0,0.0,0.0,0.0
329158,97560,0.0,0.0,0.0,0.0,0.0
2179,53587,0.0,0.0,0.0,0.0,0.0
24755,130099,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
88804,29168,0.0,0.0,0.0,0.0,0.0
65589,140517,0.0,0.0,0.0,0.0,0.0
77595,58102,0.9970249163257716,0.0,1.0,1.0,0.0
136661,120451,0.9970249163257716,0.0,1.0,1.0,0.0
4289,248960,0.0,0.0,0.0,0.0,0.0
202007,279668,0.0,0.0,0.0,0.0,0.0
14615,58074,1.0,0.0,0.0,0.0,0.0
14615,80861,0.0,0.0,0.0,0.0,0.0
408667,28476,0.0,0.0,0.0,0.0,0.0
37428,121433,0.0,0.0,0.0,0.0,0.0
37532,75976,1.0,0.0,1.0,0.0,0.0
13077,15538,0.0,0.0,0.0,0.0,0.0
2941,220557,0.0,0.0,0.0,0.0,0.0
6645,6672,0.0,0.0,0.0,0.0,0.0
74744,26153,0.0,0.0,0.0,0.0,0.0
232004,185342,0.0,0.0,0.0,0.0,0.0
13813,120021,0.0,0.0,0.0,0.0,1.0
13390,192820,0.0,0.0,0.0,0.0,0.0
74046,124930,1.0,0.0,1.0,1.0,0.0
7566,28458,0.9970249163257716,0.0,1.0,1.0,0.0
274059,183195,0.0,0.0,0.0,0.0,0.0
170862,11991,0.0,0.0,0.0,0.0,0.0
42180,45189,0.0,0.0,0.0,0.0,0.0
12342,13813,1.0,0.0,1.0,0.0,1.0
66669,88691,0.0,0.0,0.0,0.0,0.0
979,76667,0.0,0.0,0.0,0.0,0.0
349,130098,0.0,0.0,0.0,0.0,0.0
169600,5965,0.0,0.0,0.0,0.0,0.0
199899,3629,0.0,0.0,0.0,0.0,0.0
361493,2290,0.0,0.0,0.0,0.0,0.0
13813,221491,1.0,0.0,1.0,0.0,1.0
103148,39362,0.0,0.0,0.0,0.0,0.0
3752,17175,0.9970249163257716,0.0,0.0,0.0,0.0
311039,88030,0.9970249163257716,0.0,0.0,0.0,0.0
41190,48344,0.0,0.0,0.0,0.0,0.0
8835,147538,0.9970249163257716,0.0,0.0,0.0,0.0
197725,13813,0.0,0.0,0.0,0.0,0.0
84206,30069,0.0,0.0,0.0,0.0,0.0
316,184805,0.0,0.0,0.0,0.0,0.0
2338,55539,0.0,0.0,0.0,0.0,0.0
383,26223,0.0,0.0,0.0,0.0,0.0
39631,9903,0.0,0.0,0.0,0.0,0.0
8374,10691,0.0,0.0,0.0,0.0,0.0
14315,343280,0.0,0.0,0.0,0.0,0.0
339,81294,0.0,0.0,0.0,0.0,0.0
35376,62826,0.9970249163257716,0.0,0.0,0.0,0.0
58891,26352,0.0,0.0,0.0,0.0,0.0
3533,36989,0.0,0.0,0.0,0.0,0.0
233404,27864,0.0,0.0,0.0,0.0,0.0
2994,5933,0.0,0.0,0.0,0.0,0.0
76835,13640,0.0,0.0,0.0,0.0,0.0
44795,17622,0.9970249163257716,0.0,1.0,1.0,0.0
11341,148000,0.0,0.0,0.0,0.0,0.0
10111,185190,0.0,0.0,0.0,0.0,0.0
13813,23188,0.0,0.0,0.0,0.0,0.0
18431,151474,0.9970249163257716,0.0,0.0,0.0,0.0
68206,77562,0.0,0.0,0.0,0.0,0.0
349,261931,0.0,0.0,0.0,0.0,0.0
433004,27029,0.0,0.0,0.0,0.0,0.0
7803,75606,0.0,0.0,0.0,0.0,0.0
267639,54135,0.0,0.0,0.0,0.0,0.0
205969,152912,0.0,0.0,0.0,0.0,0.0
40239,74578,0.0,0.0,0.0,0.0,0.0
143608,224711,0.0,0.0,0.0,0.0,0.0
13117,221448,0.0,0.0,0.0,0.0,0.0
43596,14454,0.0,0.0,0.0,0.0,0.0
202812,211753,0.0,0.0,0.0,0.0,0.0
7946,8268,0.0,0.0,0.0,0.0,0.0
40414,90512,0.0,0.0,0.0,0.0,0.0
105143,13813,0.0,0.0,0.0,0.0,0.9998140572703608
278535,27037,0.0,0.0,0.0,0.0,0.0
69127,50901,0.0,0.0,0.0,0.0,0.0
13813,84572,0.0,0.0,0.0,0.0,0.9998140572703608
222,37901,0.0,0.0,0.0,0.0,0.0
9903,32132,0.0,0.0,0.0,0.0,0.0
35352,344696,0.9970249163257716,0.0,0.0,0.0,0.0
163970,11921,0.0,0.0,0.0,0.0,0.0
5011,179789,0.0,0.0,0.0,0.0,0.0
322,389971,0.0,0.0,0.0,0.0,0.0
118979,28285,0.0,0.0,0.0,0.0,0.0
14454,185952,0.0,0.0,0.0,0.0,0.0
6948,117988,0.0,0.0,0.0,0.0,0.0
103181,254564,0.9970249163257716,0.0,0.0,0.0,0.0
383,420748,0.0,0.0,0.0,0.0,0.0
14075,252562,0.9970249163257716,0.0,0.0,0.0,0.0
111319,22630,0.0,0.0,0.0,0.0,0.0
334033,13813,0.0,0.0,0.0,0.0,0.0
3233,369002,0.0,0.0,0.0,0.0,0.0
375581,114942,0.0,0.0,0.0,0.0,0.0
5011,10014,0.0,0.0,0.0,0.0,0.0
335,5429,0.0,0.0,0.0,0.0,0.0
98472,18431,0.0,0.0,0.0,0.0,0.0
107542,64911,0.9970249163257716,0.0,0.0,0.0,0.0
5226,116893,0.9970249163257716,0.0,1.0,1.0,0.0
335,196130,1.0,0.0,1.0,1.0,0.0
13460,20373,0.0,0.0,0.0,0.0,0.0
7468,84030,0.0,0.0,0.0,0.0,0.0
2994,170519,0.0,0.0,0.0,0.0,0.0
274546,91308,0.0,0.0,0.0,0.0,0.0
198589,2266,0.0,0.0,0.0,0.0,0.0
145482,88493,0.0,0.0,0.0,0.0,0.0
164880,20072,0.0,0.0,0.0,0.0,0.0
213,220962,0.0,0.0,0.0,0.0,0.0
349,337809,0.0,0.0,0.0,0.0,1.0
349,136111,0.0,0.0,0.0,0.0,1.0
37737,55804,0.0,0.0,0.0,0.0,0.0
451156,60848,0.9970249163257716,0.0,0.0,0.0,0.0
13778,17190,1.0,0.0,1.0,0.0,0.0
68990,14075,0.0,0.0,0.0,0.0,0.0
3298,177881,0.0,0.0,0.0,0.0,0.0
42208,26668,0.0,0.0,0.0,0.0,0.0
349,221491,0.0,0.0,0.0,0.0,1.0
11921,258580,0.0,0.0,0.0,0.0,0.0
16452,89201,0.0,0.0,0.0,0.0,0.0
13620,55805,0.0,0.0,0.0,0.0,0.0
37428,94753,0.9970249163257716,0.0,1.0,1.0,0.0
16302,18036,0.9970249163257716,0.0,0.0,0.0,0.0
4,13813,0.0,0.0,0.0,0.0,1.0
14577,259241,0.0,0.0,0.0,0.0,0.0
198177,281202,0.0,0.0,0.0,0.0,0.0
75891,86625,0.0,0.0,0.0,0.0,0.0
349,186934,0.0,0.0,0.0,0.0,0.0
18062,219536,0.0,0.0,0.0,0.0,0.0
5113,43143,0.0,0.0,0.0,0.0,0.0
8398,49075,0.0,0.0,0.0,0.0,0.0
243828,26637,0.9970249163257716,0.0,0.0,0.0,0.0
2941,58285,0.0,0.0,0.0,0.0,0.0
66791,101806,0.0,0.0,0.0,0.0,0.0
57161,94552,0.0,0.0,0.0,0.0,0.0
7274,91155,0.0,0.0,0.0,0.0,0.0
39889,19258,0.0,0.0,0.0,0.0,0.0
39782,81889,0.0,0.0,0.0,0.0,0.0
296963,14454,0.0,0.0,0.0,0.0,0.0
27145,29259,0.0,0.0,0.0,0.0,0.0
44117,23695,0.0,0.0,0.0,0.0,0.0
13813,453397,0.0,0.0,0.0,0.0,0.0
5193,46984,0.0,0.0,0.0,0.0,0.0
16527,63790,0.0,0.0,0.0,0.0,0.0
15,93304,0.0,0.0,0.0,0.0,0.0
150264,64911,0.9970249163257716,0.0,0.0,0.0,0.0
16535,16547,0.0,0.0,0.0,0.0,0.0
73081,14454,0.0,0.0,0.0,0.0,0.0
349,137674,0.0,0.0,0.0,0.0,0.0
132649,2567,0.0,0.0,0.0,0.0,0.0
37502,157724,0.9970249163257716,0.0,0.0,0.0,0.0
7566,27029,0.0,0.0,0.0,0.0,0.0
268,159142,0.0,0.0,0.0,0.0,0.0
51,56,0.0,0.0,0.0,0.0,0.0
1577,36841,0.9970249163257716,0.0,1.0,1.0,0.0
70497,20566,0.9970249163257716,0.0,0.0,0.0,0.0
4730,79389,0.0,0.0,0.0,0.0,0.0
15,41100,0.0,0.0,0.0,0.0,0.0
7566,13813,0.0,0.0,0.0,0.0,1.0
8894,80429,0.9970249163257716,0.0,0.0,0.0,0.0
337861,61138,0.0,0.0,0.0,0.0,0.0
77179,50848,0.9970249163257716,0.0,0.0,0.0,0.0
2941,104613,1.0,0.0,0.0,0.0,0.0
20920,291994,0.0,0.0,0.0,0.0,0.0
56426,30322,0.0,0.0,0.0,0.0,0.0
4380,97566,0.0,0.0,0.0,0.0,0.0
75976,50901,1.0,0.0,1.0,0.0,0.0
65670,7566,0.0,0.0,0.0,0.0,0.0
167004,43853,0.9970249163257716,0.0,1.0,1.0,0.0
16516,88515,0.0,0.0,0.0,0.0,0.0
3629,111795,1.0,0.0,1.0,1.0,0.0
9881,60534,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
114970,94901,0.0,0.0,0.0,0.0,0.0
9021,241536,1.0,0.0,1.0,1.0,0.0
27029,387522,0.0,0.0,0.0,0.0,0.0
5193,447409,0.0,0.0,0.0,0.0,0.0
98901,329195,0.0,0.0,0.0,0.0,0.0
5226,57648,0.0,0.0,0.0,0.0,0.0
412080,54291,0.0,0.0,0.0,0.0,0.0
43347,90227,0.0,0.0,0.0,0.0,0.0
2941,233661,0.0,0.0,0.0,0.0,0.0
8385,62464,0.0,0.0,0.0,0.0,0.0
2143,121428,0.0,0.0,0.0,0.0,0.0
16188,63151,0.0,0.0,0.0,0.0,0.0
13813,255849,0.0,0.0,0.0,0.0,0.0
262697,2994,0.0,0.0,0.0,0.0,0.0
7569,451011,0.9970249163257716,0.0,0.0,0.0,0.0
67382,18819,0.0,0.0,0.0,0.0,0.0
1896,26033,0.9970249163257716,0.0,0.0,0.0,0.0
146637,16358,0.0,0.0,0.0,0.0,0.0
269240,8970,0.0,0.0,0.0,0.0,0.0
383,216503,0.0,0.0,0.0,0.0,0.0
9021,77579,0.9970249163257716,0.0,0.0,0.0,0.0
43322,64500,0.0,0.0,0.0,0.0,0.0
383,31287,0.0,0.0,0.0,0.0,0.0
71285,44939,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
213,93532,0.9970249163257716,0.0,0.0,0.0,0.0
340,25907,0.0,0.0,0.0,0.0,0.0
340414,31549,0.0,0.0,0.0,0.0,0.0
16440,325463,0.0,0.0,0.0,0.0,0.0
3235,283935,0.0,0.0,0.0,0.0,0.0
383,89017,0.9970249163257716,0.0,1.0,1.0,0.0
58283,27800,0.0,0.0,0.0,0.0,0.0
45605,21517,1.0,0.0,0.0,0.0,0.0
35131,28067,0.9970249163257716,0.0,0.0,0.0,0.0
85807,157508,0.9970249163257716,0.0,0.0,0.0,0.0
145408,351809,0.0,0.0,0.0,0.0,0.0
171917,13778,0.0,0.0,0.0,0.0,0.0
54064,28253,0.0,0.0,0.0,0.0,0.0
35376,85802,0.0,0.0,0.0,0.0,0.0
2156,29135,0.0,0.0,0.0,0.0,0.0
2156,75275,0.0,0.0,0.0,0.0,0.0
89,74878,0.9970249163257716,0.0,0.0,0.0,0.0
32972,122680,0.9970249163257716,0.0,0.0,0.0,0.0
383,346159,0.0,0.0,0.0,0.0,0.0
203432,13813,0.0,0.0,0.0,0.0,0.0
349,419580,0.0,0.0,0.0,0.0,0.0
199543,32445,0.0,0.0,0.0,0.0,0.0
4599,89242,0.9970249163257716,0.0,0.0,0.0,0.0
171617,13813,0.0,0.0,0.0,0.0,0.9998140572703608
2765,117221,0.0,0.0,0.0,0.0,0.0
69525,28458,0.9970249163257716,0.0,1.0,1.0,0.0
13093,248960,0.0,0.0,0.0,0.0,0.0
112676,115447,0.0,0.0,0.0,0.0,0.0
50901,190264,0.0,0.0,0.0,0.0,0.0
7274,27850,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
92920,92934,0.0,0.0,0.0,0.0,0.0
79911,163479,0.0,0.0,0.0,0.0,0.0
207170,119322,0.0,0.0,0.0,0.0,0.0
40678,13778,0.0,0.0,0.0,0.0,0.0
511,52905,0.0,0.0,0.0,0.0,0.0
349,73099,0.9970249163257716,0.0,0.0,0.0,0.0
57,322102,0.0,0.0,0.0,0.0,0.0
237009,47518,0.0,0.0,0.0,0.0,0.0
39782,56144,0.0,0.0,0.0,0.0,0.0
69589,10214,0.9970249163257716,0.0,0.0,0.0,0.0
100785,91119,0.0,0.0,0.0,0.0,0.0
4509,7151,0.9970249163257716,0.0,0.0,0.0,0.0
35376,50221,0.0,0.0,0.0,0.0,0.0
383,262813,0.0,0.0,0.0,0.0,0.0
16801,28802,0.0,0.0,0.0,0.0,0.0
46803,245362,0.0,0.0,0.0,0.0,0.0
2010,109368,0.0,0.0,0.0,0.0,0.0
13813,88695,0.0,0.0,0.0,0.0,0.9998140572703608
70761,76311,0.0,0.0,0.0,0.0,0.0
20718,28683,0.0,0.0,0.0,0.0,0.0
12751,78701,1.0,0.0,1.0,0.0,0.0
2941,51876,0.0,0.0,0.0,0.0,0.0
485,139311,0.0,0.0,0.0,0.0,0.0
108150,63793,1.0,0.0,1.0,0.0,0.0
4317,7288,0.0,0.0,0.0,0.0,0.0
86501,98123,0.0,0.0,0.0,0.0,0.0
2567,37595,0.0,0.0,0.0,0.0,0.0
4526,189509,0.0,0.0,0.0,0.0,0.0
141864,64911,0.0,0.0,0.0,0.0,0.0
2576,69641,0.0,0.0,0.0,0.0,0.0
8727,9017,0.9970249163257716,0.0,0.0,0.0,0.0
4,128817,0.0,0.0,0.0,0.0,0.0
263695,126091,0.0,0.0,0.0,0.0,0.0
3547,150857,0.0,0.0,0.0,0.0,0.0
3571,107231,0.0,0.0,0.0,0.0,0.0
433454,9146,0.0,0.0,0.0,0.0,0.0
8942,77212,0.0,0.0,0.0,0.0,0.0
13867,93751,0.0,0.0,0.0,0.0,0.0
2670,63049,0.0,0.0,0.0,0.0,0.0
113099,380821,0.9970249163257716,0.0,0.0,0.0,0.0
2175,48367,0.0,0.0,0.0,0.0,0.0
511,37813,0.0,0.0,0.0,0.0,0.0
86397,87993,0.0,0.0,0.0,0.0,0.0
80920,32064,0.9970249163257716,0.0,0.0,0.0,0.0
356,229741,0.0,0.0,0.0,0.0,0.0
121139,358829,1.0,0.0,1.0,1.0,0.0
161742,32226,0.0,0.0,0.0,0.0,0.0
6,97672,0.9970249163257716,0.0,0.0,0.0,0.0
5795,113574,0.0,0.0,0.0,0.0,0.0
137033,13813,0.0,0.0,0.0,0.0,0.0
266814,13813,0.0,0.0,0.0,0.0,0.9998140572703608
16801,18537,0.0,0.0,0.0,0.0,0.0
51466,94854,0.9970249163257716,0.0,1.0,1.0,0.0
135630,14615,0.0,0.0,0.0,0.0,0.0
173995,28306,0.0,0.0,0.0,0.0,0.0
14615,60017,0.9970249163257716,0.0,1.0,1.0,0.0
84223,30069,0.0,0.0,0.0,0.0,0.0
14577,326051,0.0,0.0,0.0,0.0,0.0
232353,19343,0.0,0.0,0.0,0.0,0.0
5113,11125,0.0,0.0,0.0,0.0,0.0
2050,6218,0.0,0.0,0.0,0.0,0.0
39492,13484,0.0,0.0,0.0,0.0,0.0
12966,287719,0.9970249163257716,0.0,0.0,0.0,0.0
236605,64482,0.9970249163257716,0.0,0.0,0.0,0.0
100487,81564,0.0,0.0,0.0,0.0,0.0
2175,81225,0.0,0.0,0.0,0.0,0.0
147753,162404,0.0,0.0,0.0,0.0,0.0
14615,217514,0.0,0.0,0.0,0.0,0.0
8016,8343,0.0,0.0,0.0,0.0,0.0
214092,86501,0.0,0.0,0.0,0.0,0.0
485,2157,0.0,0.0,0.0,0.0,0.0
1255,3533,0.0,0.0,0.0,0.0,0.0
11714,20072,0.0,0.0,0.0,0.0,0.0
15893,154332,0.0,0.0,0.0,0.0,0.0
67210,7646,0.0,0.0,0.0,0.0,0.0
3393,261414,0.0,0.0,0.0,0.0,0.0
13813,22947,0.0,0.0,0.0,0.0,0.0
231954,7566,0.0,0.0,0.0,0.0,0.0
21747,96913,0.9970249163257716,0.0,1.0,1.0,0.0
86482,30241,0.0,0.0,0.0,0.0,0.0
59178,60035,0.0,0.0,0.0,0.0,0.0
99633,67382,0.0,0.0,0.0,0.0,0.0
385,9391,0.0,0.0,0.0,0.0,0.0
301774,15893,0.9970249163257716,0.0,0.0,0.0,0.0
25434,26640,0.0,0.0,0.0,0.0,0.0
374,268658,0.0,0.0,0.0,0.0,0.0
37443,13766,0.0,0.0,0.0,0.0,0.0
232237,103577,0.0,0.0,0.0,0.0,0.0
32972,91342,0.0,0.0,0.0,0.0,0.0
302797,25934,0.9970249163257716,0.0,0.0,0.0,0.0
20955,20968,0.0,0.0,0.0,0.0,0.0
356,92809,0.0,0.0,0.0,0.0,0.0
2156,193339,0.0,0.0,0.0,0.0,0.0
7401,60587,0.0,0.0,0.0,0.0,0.0
10752,176063,0.9970249163257716,0.0,1.0,1.0,0.0
234648,50901,0.0,0.0,0.0,0.0,0.0
973,45605,1.0,0.0,1.0,1.0,0.0
5208,221484,0.9970249163257716,0.0,0.0,0.0,0.0
3547,102949,0.0,0.0,0.0,0.0,0.0
33105,2402,0.0,0.0,0.0,0.0,0.0
11946,277878,1.0,0.0,1.0,1.0,0.0
78354,148883,1.0,0.0,1.0,1.0,0.0
16358,96096,0.0,0.0,0.0,0.0,0.0
20920,187902,0.0,0.0,0.0,0.0,0.0
94854,359473,0.9970249163257716,0.0,1.0,1.0,0.0
37532,26314,0.0,0.0,0.0,0.0,0.0
157667,28476,0.0,0.0,0.0,0.0,0.0
39633,52087,0.0,0.0,0.0,0.0,0.0
64911,98100,0.9970249163257716,0.0,1.0,1.0,0.0
199570,15169,0.0,0.0,0.0,0.0,0.0
400378,13813,0.0,0.0,0.0,0.0,0.9998140572703608
11792,162293,0.0,0.0,0.0,0.0,0.0
11792,412080,0.0,0.0,0.0,0.0,0.0
100214,211120,0.0,0.0,0.0,0.0,0.0
37532,20939,0.0,0.0,0.0,0.0,0.0
138611,76011,1.0,0.0,1.0,1.0,0.0
34963,20968,0.0,0.0,0.0,0.0,0.0
80861,31337,0.0,0.0,0.0,0.0,0.0
8129,9964,0.0,0.0,0.0,0.0,0.0
307072,12281,0.0,0.0,0.0,0.0,0.0
13813,244592,0.0,0.0,0.0,0.0,0.9998140572703608
11792,20206,0.0,0.0,0.0,0.0,0.0
276872,26677,0.0,0.0,0.0,0.0,0.0
35729,286367,0.9970249163257716,0.0,0.0,0.0,0.0
83921,57468,0.9970249163257716,0.0,1.0,1.0,0.0
12937,158227,0.0,0.0,0.0,0.0,0.0
43701,315387,0.9970249163257716,0.0,0.0,0.0,0.0
13813,53723,0.0,0.0,0.0,0.0,0.9998140572703608
133192,4368,0.0,0.0,0.0,0.0,0.0
32972,107894,0.9970249163257716,0.0,0.0,0.0,0.0
85424,289375,0.0,0.0,0.0,0.0,0.0
621,1321,0.0,0.0,0.0,0.0,0.0
431476,28476,0.9970249163257716,0.0,1.0,1.0,0.0
6,52076,0.9970249163257716,0.0,0.0,0.0,0.0
84086,28995,0.9970249163257716,0.0,1.0,1.0,0.0
14677,288942,0.0,0.0,0.0,0.0,0.0
107894,13813,0.9970249163257716,0.0,0.0,0.0,1.0
11960,341582,0.0,0.0,0.0,0.0,0.0
125332,62580,0.0,0.0,0.0,0.0,0.0
69891,14615,1.0,0.0,1.0,0.0,1.0
43183,16083,0.0,0.0,0.0,0.0,0.0
28476,65232,0.0,0.0,0.0,0.0,0.0
511,7274,1.0,0.0,1.0,1.0,1.0
266547,13813,0.0,0.0,0.0,0.0,0.9998140572703608
42736,111780,0.9970249163257716,0.0,1.0,1.0,0.0
2994,423161,0.0,0.0,0.0,0.0,0.0
35731,28557,0.0,0.0,0.0,0.0,0.0
14590,114461,0.0,0.0,0.0,0.0,0.0
335,36613,0.0,0.0,0.0,0.0,0.0
39633,27029,0.0,0.0,0.0,0.0,0.0
14454,50292,0.0,0.0,0.0,0.0,0.0
485,242707,0.0,0.0,0.0,0.0,0.0
335,109398,0.0,0.0,0.0,0.0,0.0
76876,27718,0.9970249163257716,0.0,1.0,1.0,0.0
110932,25091,0.9970249163257716,0.0,0.0,0.0,0.0
51731,51749,0.0,0.0,0.0,0.0,0.0
268582,6644,0.0,0.0,0.0,0.0,0.0
25089,192349,0.0,0.0,0.0,0.0,0.0
349,22472,0.0,0.0,0.0,0.0,0.0
9964,47199,0.9970249163257716,0.0,1.0,1.0,0.0
27029,62391,0.9970249163257716,0.0,0.0,0.0,1.0
50361,294870,0.0,0.0,0.0,0.0,0.0
1880,55598,0.0,0.0,0.0,0.0,0.0
39420,59144,0.0,0.0,0.0,0.0,0.0
57,62045,0.0,0.0,0.0,0.0,0.0
112642,14549,0.0,0.0,0.0,0.0,0.0
43879,51456,0.9970249163257716,0.0,1.0,1.0,0.0
33386,63380,0.0,0.0,0.0,0.0,0.0
26538,324724,0.9970249163257716,0.0,1.0,1.0,0.0
349,42947,0.0,0.0,0.0,0.0,0.0
67382,26166,0.0,0.0,0.0,0.0,0.0
116723,58159,0.0,0.0,0.0,0.0,0.0
325,10789,0.0,0.0,0.0,0.0,0.0
20920,90618,0.0,0.0,0.0,0.0,0.0
5387,18028,0.0,0.0,0.0,0.0,0.0
13813,180058,0.0,0.0,0.0,0.0,0.0
54207,88445,0.0,0.0,0.0,0.0,0.0
74491,109652,0.0,0.0,0.0,0.0,0.0
72512,94696,0.0,0.0,0.0,0.0,0.0
2290,82824,0.0,0.0,0.0,0.0,0.0
43701,185195,0.0,0.0,0.0,0.0,0.0
10179,18269,0.0,0.0,0.0,0.0,0.0
4309,12745,0.0,0.0,0.0,0.0,0.0
16358,192624,0.0,0.0,0.0,0.0,0.0
137200,93343,0.0,0.0,0.0,0.0,0.0
201892,51631,0.0,0.0,0.0,0.0,0.0
6150,64911,0.0,0.0,0.0,0.0,0.0
4990,14721,0.0,0.0,0.0,0.0,0.0
74985,26139,0.0,0.0,0.0,0.0,0.0
73848,50901,0.0,0.0,0.0,0.0,0.0
444973,54291,0.0,0.0,0.0,0.0,0.0
121074,162469,0.0,0.0,0.0,0.0,0.0
109281,59893,0.0,0.0,0.0,0.0,0.0
2553,6148,0.0,0.0,0.0,0.0,0.0
132561,26031,0.0,0.0,0.0,0.0,0.0
